0.766233867,0.68707419,0.839797022,0.387821249,0.387900312,0.110200185,0.103562705,0.082855654,0.087403599,0.269230769,0.575757576,0.571428571,0.26,0.045454545,0.352661597
0.766233867,0.68707419,0.839797022,0.387821249,0.387900312,0.110200185,0.103562705,0.082855654,0.087403599,0.269230769,0.575757576,0.571428571,0.26,0.045454545,0.352661597
0.80249021,0.681522482,0.809273689,0.375800675,0.376359214,0.175000702,0.164769323,0.142261595,0.142673522,0.307692308,0.757575758,1,0.14,0.363636364,0.536121673
0.80249021,0.681522482,0.809273689,0.375800675,0.376359214,0.175000702,0.164769323,0.142261595,0.142673522,0.307692308,0.757575758,1,0.14,0.363636364,0.536121673
0.80249021,0.681522482,0.809273689,0.375800675,0.376359214,0.175000702,0.164769323,0.142261595,0.142673522,0.307692308,0.757575758,1,0.14,0.363636364,0.536121673
0.80249021,0.681522482,0.809273689,0.375800675,0.376359214,0.175000702,0.164769323,0.142261595,0.142673522,0.307692308,0.757575758,1,0.14,0.363636364,0.536121673
0.805963424,0.660304735,0.654393215,0.295097729,0.294192234,0.178482185,0.168502558,0.149035956,0.139460154,0.307692308,0.575757576,0.142857143,0.22,0.227272727,0.535171103
0.805963424,0.660304735,0.654393215,0.295097729,0.294192234,0.178482185,0.168502558,0.149035956,0.139460154,0.307692308,0.575757576,0.142857143,0.22,0.227272727,0.535171103
0.805963424,0.660304735,0.654393215,0.295097729,0.294192234,0.178482185,0.168502558,0.149035956,0.139460154,0.307692308,0.575757576,0.142857143,0.22,0.227272727,0.535171103
0.805963424,0.660304735,0.654393215,0.295097729,0.294192234,0.178482185,0.168502558,0.149035956,0.139460154,0.307692308,0.575757576,0.142857143,0.22,0.227272727,0.535171103
0.856184716,0.928665311,0.22226656,0.102576005,0.107036112,0.547154449,0.533714338,0.522146952,0.551413882,0.230769231,0.939393939,0.428571429,0.14,0.272727273,1
0.856184716,0.928665311,0.22226656,0.102576005,0.107036112,0.547154449,0.533714338,0.522146952,0.551413882,0.230769231,0.939393939,0.428571429,0.14,0.272727273,1
0.856184716,0.928665311,0.22226656,0.102576005,0.107036112,0.547154449,0.533714338,0.522146952,0.551413882,0.230769231,0.939393939,0.428571429,0.14,0.272727273,0.961977186
0.856184716,0.928665311,0.22226656,0.102576005,0.107036112,0.547154449,0.533714338,0.522146952,0.551413882,0.230769231,0.939393939,0.428571429,0.14,0.272727273,0.961977186
0.856184716,0.928665311,0.22226656,0.102576005,0.107036112,0.547154449,0.533714338,0.522146952,0.551413882,0.230769231,0.939393939,0.428571429,0.14,0.272727273,1
0.856184716,0.928665311,0.22226656,0.102576005,0.107036112,0.547154449,0.533714338,0.522146952,0.551413882,0.230769231,0.939393939,0.428571429,0.14,0.272727273,1
0.420266683,0.510754913,0.662482648,0.286321828,0.283873006,0.081562175,0.065999908,0.060969255,0.054627249,0.192307692,0.484848485,0.142857143,0.36,0.181818182,0.592205323
0.420266683,0.510754913,0.662482648,0.286321828,0.283873006,0.081562175,0.065999908,0.060969255,0.054627249,0.192307692,0.484848485,0.142857143,0.36,0.181818182,0.592205323
0.420266683,0.510754913,0.662482648,0.286321828,0.283873006,0.081562175,0.065999908,0.060969255,0.054627249,0.192307692,0.484848485,0.142857143,0.36,0.181818182,0.592205323
0.420266683,0.510754913,0.662482648,0.286321828,0.283873006,0.081562175,0.065999908,0.060969255,0.054627249,0.192307692,0.484848485,0.142857143,0.36,0.181818182,0.592205323
0.718453351,0.68105228,0.457554094,0.211380493,0.207306626,0.136451694,0.081716366,0.157894737,0.22622108,0.192307692,0.848484848,0.285714286,0.14,0.090909091,0.656844106
0.718453351,0.68105228,0.457554094,0.211380493,0.207306626,0.136451694,0.081716366,0.157894737,0.22622108,0.192307692,0.848484848,0.285714286,0.14,0.090909091,0.656844106
0.736058867,0.654463162,0.551180016,0.226033794,0.223197172,0.039110537,0.00612988,0.019280875,0.041131105,0.115384615,0.484848485,0.142857143,0.04,1,0.502851711
0.736058867,0.654463162,0.551180016,0.226033794,0.223197172,0.039110537,0.00612988,0.019280875,0.041131105,0.115384615,0.484848485,0.142857143,0.04,1,0.502851711
0.716684561,0.566160249,0.510612087,0.211727217,0.209924994,0.039110537,0.00612988,0.019280875,0.041131105,0.115384615,0.484848485,0.142857143,0.04,1,0.88973384
0.716684561,0.566160249,0.510612087,0.211727217,0.209924994,0.039110537,0.00612988,0.019280875,0.041131105,0.115384615,0.484848485,0.142857143,0.04,1,0.88973384
0.584594272,0.591468204,0.521804292,0.227813539,0.22727497,0.02664458,0.002673181,0.002605524,0.009640103,0.115384615,0.484848485,0.142857143,0.04,1,0.064638783
0.584594272,0.591468204,0.521804292,0.227813539,0.22727497,0.02664458,0.002673181,0.002605524,0.009640103,0.115384615,0.484848485,0.142857143,0.04,1,0.064638783
0.579481,0.652105511,0.534870433,0.22335789,0.221986789,0.02664458,0.002673181,0.002605524,0.009640103,0.115384615,0.696969697,0.142857143,0.02,0.727272727,0.657794677
0.579481,0.652105511,0.534870433,0.22335789,0.221986789,0.02664458,0.002673181,0.002605524,0.009640103,0.115384615,0.696969697,0.142857143,0.02,0.727272727,0.657794677
0.613265671,0.672271111,0.538514469,0.220839005,0.21913239,0.02664458,0.002673181,0.002605524,0.009640103,0.115384615,0.696969697,0.142857143,0.02,0.727272727,0.625475285
0.613265671,0.672271111,0.538514469,0.220839005,0.21913239,0.02664458,0.002673181,0.002605524,0.009640103,0.115384615,0.696969697,0.142857143,0.02,0.727272727,0.625475285
0.781679244,0.75711112,0.566733042,0.226271431,0.223080207,0.019288542,0.003318431,0,0.001928021,0.115384615,0.696969697,0.142857143,0.02,0.727272727,0.756653992
0.781679244,0.75711112,0.566733042,0.226271431,0.223080207,0.019288542,0.003318431,0,0.001928021,0.115384615,0.696969697,0.142857143,0.02,0.727272727,0.756653992
0.775819321,0.701829696,0.597961896,0.255700426,0.253590842,0.029536457,0.020187123,0.014069828,0.009640103,0.115384615,0.696969697,0.142857143,0.02,0.727272727,0.656844106
0.775819321,0.701829696,0.597961896,0.255700426,0.253590842,0.029536457,0.020187123,0.014069828,0.009640103,0.115384615,0.696969697,0.142857143,0.02,0.727272727,0.656844106
0.6417105,0.660122186,0.347736488,0.140797127,0.138277996,0.029536457,0.020187123,0.014069828,0.009640103,0.153846154,0.848484848,0.142857143,0,0.5,0.504752852
0.6417105,0.660122186,0.347736488,0.140797127,0.138277996,0.029536457,0.020187123,0.014069828,0.009640103,0.153846154,0.848484848,0.142857143,0,0.5,0.504752852
0.747145347,0.702645082,0.42047361,0.171116654,0.168698087,0.021843502,0.008019542,0.005211047,0.003856041,0.153846154,0.848484848,0.142857143,0,0.5,0.496197719
0.747145347,0.702645082,0.42047361,0.171116654,0.168698087,0.021843502,0.008019542,0.005211047,0.003856041,0.153846154,0.848484848,0.142857143,0,0.5,0.496197719
0.642760961,0.604471238,0.552369427,0.230373043,0.227428514,0.024033467,0.014425958,0.012506514,0.009640103,0.153846154,0.848484848,0.142857143,0,0.5,0.449619772
0.642760961,0.604471238,0.552369427,0.230373043,0.227428514,0.024033467,0.014425958,0.012506514,0.009640103,0.153846154,0.848484848,0.142857143,0,0.5,0.449619772
0.574887809,0.597870702,0.657979348,0.283850241,0.283011101,0.024033467,0.014425958,0.012506514,0.009640103,0.192307692,0.848484848,0.142857143,0.04,0.363636364,0.352661597
0.574887809,0.597870702,0.657979348,0.283850241,0.283011101,0.024033467,0.014425958,0.012506514,0.009640103,0.192307692,0.848484848,0.142857143,0.04,0.363636364,0.352661597
0.666581703,0.727023696,0.369303083,0.151635895,0.149617042,0.032316029,0.028068397,0.045857217,0.064267352,0.192307692,0.848484848,0.142857143,0.04,0.363636364,0.498098859
0.666581703,0.727023696,0.369303083,0.151635895,0.149617042,0.032316029,0.028068397,0.045857217,0.064267352,0.192307692,0.848484848,0.142857143,0.04,0.363636364,0.498098859
0.753805989,0.783685856,0.47181437,0.19652196,0.194434407,0.036780189,0.023367286,0.050026055,0.077763496,0.192307692,0.818181818,0.142857143,0.1,0.272727273,0.547528517
0.753805989,0.783685856,0.47181437,0.19652196,0.194434407,0.036780189,0.023367286,0.050026055,0.077763496,0.192307692,0.818181818,0.142857143,0.1,0.272727273,0.547528517
0.664431863,0.708140366,0.387538136,0.161531499,0.159352491,0.003930707,0,0.003126628,0.015424165,0.192307692,0.818181818,0.142857143,0.1,0.272727273,0.597908745
0.664431863,0.708140366,0.387538136,0.161531499,0.159352491,0.003930707,0,0.003126628,0.015424165,0.192307692,0.818181818,0.142857143,0.1,0.272727273,0.597908745
0.725209255,0.656207889,0.324312099,0.131635972,0.129703355,0.003930707,0,0.003126628,0.015424165,0.192307692,0.818181818,0.142857143,0.1,0.272727273,0.518060837
0.725209255,0.656207889,0.324312099,0.131635972,0.129703355,0.003930707,0,0.003126628,0.015424165,0.192307692,0.818181818,0.142857143,0.1,0.272727273,0.518060837
0.738517666,0.712937537,0.314513597,0.126413325,0.124708026,0.002358424,0.004562843,0.002605524,0.001285347,0.230769231,0.848484848,0.285714286,0.06,0.227272727,0.455323194
0.738517666,0.712937537,0.314513597,0.126413325,0.124708026,0.002358424,0.004562843,0.002605524,0.001285347,0.230769231,0.848484848,0.285714286,0.06,0.227272727,0.455323194
0.718602681,0.725865338,0.319966623,0.127886666,0.12600169,0.002358424,0.004562843,0.002605524,0.001285347,0.230769231,0.848484848,0.285714286,0.06,0.227272727,0.687262357
0.718602681,0.725865338,0.319966623,0.127886666,0.12600169,0.002358424,0.004562843,0.002605524,0.001285347,0.230769231,0.848484848,0.285714286,0.06,0.227272727,0.687262357
0.718602681,0.725865338,0.319966623,0.127886666,0.12600169,0.002358424,0.004562843,0.002605524,0.001285347,0.230769231,0.848484848,0.285714286,0.06,0.227272727,0.687262357
0.718602681,0.725865338,0.319966623,0.127886666,0.12600169,0.002358424,0.004562843,0.002605524,0.001285347,0.230769231,0.848484848,0.285714286,0.06,0.227272727,0.687262357
0.719163957,0.726805743,0.33914386,0.136735093,0.134934824,0.006822585,0.014564225,0.007816571,0.007069409,0.230769231,0.848484848,0.285714286,0.06,0.227272727,0.454372624
0.719163957,0.726805743,0.33914386,0.136735093,0.134934824,0.006822585,0.014564225,0.007816571,0.007069409,0.230769231,0.848484848,0.285714286,0.06,0.227272727,0.454372624
0.733798317,0.724616259,0.337348393,0.137848635,0.136086092,0.006822585,0.014564225,0.007816571,0.007069409,0.230769231,0.848484848,0.285714286,0.06,0.227272727,0.505703422
0.733798317,0.724616259,0.337348393,0.137848635,0.136086092,0.006822585,0.014564225,0.007816571,0.007069409,0.230769231,0.848484848,0.285714286,0.06,0.227272727,0.505703422
0.710335452,0.692517475,0.298486057,0.119910461,0.118185475,0.001600359,0.005807254,0.002084419,0.001285347,0.230769231,0.848484848,0.285714286,0.06,0.227272727,0.442015209
0.710335452,0.692517475,0.298486057,0.119910461,0.118185475,0.001600359,0.005807254,0.002084419,0.001285347,0.230769231,0.848484848,0.285714286,0.06,0.227272727,0.442015209
0.712096519,0.702191475,0.315665661,0.126278718,0.124587236,0.001600359,0.005807254,0.002084419,0.001285347,0.230769231,0.545454545,0.142857143,0.08,0.045454545,0.504752852
0.712096519,0.702191475,0.315665661,0.126278718,0.124587236,0.001600359,0.005807254,0.002084419,0.001285347,0.230769231,0.545454545,0.142857143,0.08,0.045454545,0.504752852
0.710180973,0.702522277,0.329697934,0.133910578,0.132137426,0.0014319,0.00612988,0.002084419,0,0.230769231,0.545454545,0.142857143,0.08,0.045454545,0.357414449
0.710180973,0.702522277,0.329697934,0.133910578,0.132137426,0.0014319,0.00612988,0.002084419,0,0.230769231,0.545454545,0.142857143,0.08,0.045454545,0.357414449
0.715618652,0.701808675,0.340062721,0.138703465,0.136919286,0.0014319,0.00612988,0.002084419,0,0.230769231,0.545454545,0.142857143,0.08,0.045454545,0.587452471
0.715618652,0.701808675,0.340062721,0.138703465,0.136919286,0.0014319,0.00612988,0.002084419,0,0.230769231,0.545454545,0.142857143,0.08,0.045454545,0.517110266
0.715618652,0.701808675,0.340062721,0.138703465,0.136919286,0.0014319,0.00612988,0.002084419,0,0.230769231,0.545454545,0.142857143,0.08,0.045454545,0.517110266
0.715618652,0.701808675,0.340062721,0.138703465,0.136919286,0.0014319,0.00612988,0.002084419,0,0.230769231,0.545454545,0.142857143,0.08,0.045454545,0.587452471
0.78868489,0.709501187,0.390068386,0.160813629,0.158920253,0.006120673,0.023459464,0.006253257,0.003856041,0.230769231,0.545454545,0.142857143,0.08,0.045454545,0.480038023
0.78868489,0.709501187,0.390068386,0.160813629,0.158920253,0.006120673,0.023459464,0.006253257,0.003856041,0.230769231,0.545454545,0.142857143,0.08,0.045454545,0.480038023
0.735198931,0.709932667,0.369370406,0.149045818,0.146660356,0.006120673,0.023459464,0.006253257,0.003856041,0.269230769,0.727272727,0.142857143,0.06,0,0.480038023
0.735198931,0.709932667,0.369370406,0.149045818,0.146660356,0.006120673,0.023459464,0.006253257,0.003856041,0.269230769,0.727272727,0.142857143,0.06,0,0.480038023
0.75828847,0.682051322,0.313673164,0.120332185,0.117992546,0,0.007835185,0.004689943,0.002570694,0.269230769,0.727272727,0.142857143,0.06,0,0.568441065
0.75828847,0.682051322,0.313673164,0.120332185,0.117992546,0,0.007835185,0.004689943,0.002570694,0.269230769,0.727272727,0.142857143,0.06,0,0.568441065
0.687039941,0.584310064,0.238439244,0.092574329,0.091578123,0,0.007835185,0.004689943,0.002570694,0.269230769,0.727272727,0.142857143,0.06,0,0.342205323
0.687039941,0.584310064,0.238439244,0.092574329,0.091578123,0,0.007835185,0.004689943,0.002570694,0.269230769,0.727272727,0.142857143,0.06,0,0.342205323
0.732634571,0.632095908,0.304256572,0.137460797,0.138415548,0.008731785,0.026224824,0.005732152,0.001928021,0.230769231,0.909090909,0.142857143,0.12,0.045454545,0.434410646
0.732634571,0.632095908,0.304256572,0.137460797,0.138415548,0.008731785,0.026224824,0.005732152,0.001928021,0.230769231,0.909090909,0.142857143,0.12,0.045454545,0.434410646
0.766591744,0.618943516,0.521023083,0.231586382,0.230218012,0.014852458,0.027008342,0.022928609,0.016066838,0.230769231,0.909090909,0.142857143,0.12,0.045454545,0.514258555
0.766591744,0.618943516,0.521023083,0.231586382,0.230218012,0.014852458,0.027008342,0.022928609,0.016066838,0.230769231,0.909090909,0.142857143,0.12,0.045454545,0.514258555
0.532256611,0.52084601,0.471547098,0.218745574,0.219125963,0.014852458,0.027008342,0.022928609,0.016066838,0.230769231,0.909090909,0.142857143,0.12,0.045454545,0.407794677
0.532256611,0.52084601,0.471547098,0.218745574,0.219125963,0.014852458,0.027008342,0.022928609,0.016066838,0.230769231,0.909090909,0.142857143,0.12,0.045454545,0.407794677
0.678224309,0.670579489,0.477266261,0.207856039,0.205873262,0.007187579,0.015025119,0.0109432,0.008354756,0.230769231,0.909090909,0.142857143,0.12,0.045454545,0.647338403
0.678224309,0.670579489,0.477266261,0.207856039,0.205873262,0.007187579,0.015025119,0.0109432,0.008354756,0.230769231,0.909090909,0.142857143,0.12,0.045454545,0.647338403
0.762034598,0.715762071,0.486110882,0.199149221,0.195969941,0.004997613,0.009448311,0.006774362,0.005141388,0.230769231,0.515151515,0.285714286,0.1,0.045454545,0.512357414
0.762034598,0.715762071,0.486110882,0.199149221,0.195969941,0.004997613,0.009448311,0.006774362,0.005141388,0.230769231,0.515151515,0.285714286,0.1,0.045454545,0.512357414
0.702382332,0.66277966,0.397133202,0.162020678,0.159164707,0.004997613,0.009448311,0.006774362,0.005141388,0.230769231,0.515151515,0.285714286,0.1,0.045454545,0.501901141
0.702382332,0.66277966,0.397133202,0.162020678,0.159164707,0.004997613,0.009448311,0.006774362,0.005141388,0.230769231,0.515151515,0.285714286,0.1,0.045454545,0.501901141
0.759601546,0.631525027,0.412773372,0.170557903,0.168349818,0.027627257,0.028391022,0.065138093,0.037917738,0.230769231,0.515151515,0.285714286,0.1,0.045454545,0.727186312
0.759601546,0.631525027,0.412773372,0.170557903,0.168349818,0.027627257,0.028391022,0.065138093,0.037917738,0.230769231,0.515151515,0.285714286,0.1,0.045454545,0.727186312
0.491561556,0.388070798,0.541674419,0.232937494,0.23068863,0.027627257,0.028391022,0.065138093,0.037917738,0.230769231,1,0.285714286,0.08,0.363636364,0.414448669
0.491561556,0.388070798,0.541674419,0.232937494,0.23068863,0.027627257,0.028391022,0.065138093,0.037917738,0.230769231,1,0.285714286,0.08,0.363636364,0.414448669
0.624411369,0.230305156,0.565585827,0.24168472,0.238526314,0.01459977,0.024335162,0.022407504,0.019280206,0.230769231,1,0.285714286,0.08,0.363636364,0.029467681
0.624411369,0.230305156,0.565585827,0.24168472,0.238526314,0.01459977,0.024335162,0.022407504,0.019280206,0.230769231,1,0.285714286,0.08,0.363636364,0.029467681
